此版不再维护,#genre#
SCTV (A),p3p://108.181.32.169:55214/64325cd7000a6a471e13f3cf797b77ae
SCTV (B),p3p://108.181.32.169:55214/64325cec000c0b9c1e14464232a459fa
TRANS 7(A),p3p://108.181.32.169:55214/64325cf8000184601e14727058473f7a
TRANS 7(B),p3p://108.181.32.169:55214/64325d02000f14531e149cf91e2b4a64
TRANS TV(A),p3p://108.181.32.169:55214/64325d1500049e541e14e484778b09d0
TRANS TV(B),p3p://108.181.32.169:55214/64325d22000a03ab1e1518ad68f369df
MNC TV,p3p://108.181.32.169:55214/64325d89000a1ef01e16ab0d0116737b
GTV,p3p://108.181.32.169:55214/64325d9b000065fe1e16eee045a2450d
ANTV,p3p://108.181.32.169:55214/64325daa00085d2a1e172b823f0d3d42
TV ONE,p3p://108.181.32.169:55214/64325dba000ea3871e176b9d799a27f5
METRO TV,p3p://108.181.32.169:55214/64325dcd000c82581e17b54a148e3a60
TVRI,p3p://108.181.32.169:55214/64325dfe000195cd1e1871e46c0023fb
BERITA SATU,p3p://108.181.32.169:55214/64325e0a000832121e18a2755ebf1868
INEWS,p3p://108.181.32.169:55214/64325e16000b79381e18d22c48cc7cca
JAKTV,p3p://108.181.32.169:55214/64325e8800059d381e1a8dfc7d6d271d
JTV,p3p://108.181.32.169:55214/64325e9700081ad21e1ac9372497268d
NET TV,p3p://108.181.32.169:55214/64325eaf0004e6ac1e1b26250ea14ef8
TVMU,p3p://108.181.32.169:55214/64325eba00051bdf1e1b512b247746bc
EWTN,p3p://108.181.32.169:55214/64325ec5000cef141e1b7e242f5e7157
ENTERTAINMENT,p3p://108.181.32.169:55214/64325edb000004f91e1bd0c550bc67ad
FMN,p3p://108.181.32.169:55214/64325ee7000070de1e1bffc154703072
MNC SHOP SMART,p3p://108.181.32.169:55214/64325f0100000b7b1e1c65377ae07d02
TRT WORLD,p3p://108.181.32.169:55214/64325f16000226b11e1cb7c9769e6d7a
OCHANNEL DISCOVERY ASIA,p3p://108.181.32.169:55214/64325f260007794d1e1cf7a65c7207d1
AMC,p3p://108.181.32.169:55214/645fa0880000ff6ecee33c7463b220d0
AMC,p3p://108.181.32.169:55214/6485dfad0003cd5e6448fd44729c26fd
A AND E,p3p://108.181.32.169:55214/645fbe610002b43acf57d49031e80df5
ABC FHD,p3p://108.181.32.169:55214/645fa8c300060753cf0364303f9473bc
ABC NEW,p3p://108.181.32.169:55214/645fa09900060edccee3802872e62015
ACC NETWORK,p3p://108.181.32.169:55214/645fa0a900079278cee3bf0b280d2e46
ANTENNA TV,p3p://108.181.32.169:55214/645fa0b60003ec2fcee3f0e4434a1a1c
AWE HD,p3p://108.181.32.169:55214/645fa0c3000a4546cee4254c0c1b3458
BET JAMZ,p3p://108.181.32.169:55214/645fa0e3000c95afcee4a2e442e97f8e
BET SOUL HD,p3p://108.181.32.169:55214/645fa0ef00020e73cee4cf1267106d1b
CBS HD,p3p://108.181.32.169:55214/645fa0fc000c368bcee504737bad766c
COZI TV,p3p://108.181.32.169:55214/645fa10800007e9ecee5305334f57fb6
DESTINATION,p3p://108.181.32.169:55214/645fa4610004d3a0cef2451b7e2d1bac
DISCOVERY CHANNEL HD,p3p://108.181.32.169:55214/645fa46f000ba059cef27d895bab7408
DISCOVERY SCIENCE HD,p3p://108.181.32.169:55214/645fa47c000db090cef2b0d8035c3193
FOOD NETWORK FHD,p3p://108.181.32.169:55214/645fa4870008e613cef2da967ed722f1
FOX SOCCER PLUS,p3p://108.181.32.169:55214/645fa495000c20bccef3121a77156b7a
FOX SPORT 1 HD,p3p://108.181.32.169:55214/645fa4c30008dd1dcef3c4f45c32522d
FOX SPORTS 2 HD,p3p://108.181.32.169:55214/645fa4cf000dced2cef3f51864cd1199
SONY TEN 1 SPORT 1,p3p://108.181.32.169:55214/645fa6e400023cd9cefc142d4d100fb2
SONY TEN 2 HD,p3p://108.181.32.169:55214/645fa6f00002e5aecefc43384fa34344
SONY TEN 3 HD,p3p://108.181.32.169:55214/645fa6d700056943cefbe23534d84052
FXM HD,p3p://108.181.32.169:55214/645fa6fc00062cd4cefc72ef62d6413b
FYI,p3p://108.181.32.169:55214/645fa707000d8628cefc9fc95c280828
OXYGEN,p3p://108.181.32.169:55214/645fa712000c8aabcefcca800bb55332
REELZ HD,p3p://108.181.32.169:55214/645fa71f00032de1cefcfae33bf24387
BLOOMBERG TV FHD,p3p://108.181.32.169:55214/645fa7390000e0fecefd5fdc5a4226a4
BET 4K,p3p://108.181.32.169:55214/645fa744000d3a03cefd8dfd6d5e403b
HSN HD,p3p://108.181.32.169:55214/645fa75100073259cefdbf3a34c47b49
BET JAMS,p3p://108.181.32.169:55214/645fa8d500001d62cf03a8fc59437831
BOUNCE TV,p3p://108.181.32.169:55214/645fa8e30006ea1bcf03e16a5bc93976
BUZZR,p3p://108.181.32.169:55214/645fa8ee000d4fafcf040e051b616f97
CBS SPORTS NETWORK HD,p3p://108.181.32.169:55214/645fa8fa00080514cf043b8b1b77368c
CHEDDAR,p3p://108.181.32.169:55214/645fa9130009ca60cf049da73c631b33
CINEMAX EAST,p3p://108.181.32.169:55214/645fa920000dc217cf04d17372a70f14
CINEMAX LATINO,p3p://108.181.32.169:55214/645fa937000e6330cf052b7426d66c5d
DISCOVERY FAMILY,p3p://108.181.32.169:55214/645fa94600088bf9cf05648d374a43f3
DISCOVERY LIFE,p3p://108.181.32.169:55214/645fa9510007cd6ccf058f551a7f5fad
E!,p3p://108.181.32.169:55214/645fab07000aed4ecf0c3f1353ef26e9
EPIX,p3p://108.181.32.169:55214/645fab1400052294cf0c7060144638c8
ESPN U HD,p3p://108.181.32.169:55214/645fab36000d59f1cf0cf74b44076241
GOLF CHANNEL,p3p://108.181.32.169:55214/645fab54000b6df5cf0d6bfd479148d1
GREAT AMERICAN COUNTRY (GAC),p3p://108.181.32.169:55214/645fab67000d95a7cf0db6c273b64d58
HALLMARK CHANNEL,p3p://108.181.32.169:55214/645fab73000887fccf0de4571c041330
HALLMARK DRAMA,p3p://108.181.32.169:55214/645fab800008b0b2cf0e172919c30206
HBO SIGNATURE,p3p://108.181.32.169:55214/645fab94000cb9a6cf0e66527fc930bc
HBO 2,p3p://108.181.32.169:55214/645faf2e00057979cf1c760b55dd62b3
HBO COMEDY,p3p://108.181.32.169:55214/645faf390002967ccf1ca046036d356a
HBOHD SIN,p3p://108.181.32.169:55214/645faf4700077bb5cf1cd83772282520
HBO_WEST,p3p://108.181.32.169:55214/645faf5300023119cf1d05bc76d93f08
HLN,p3p://108.181.32.169:55214/645faf6d000c81e8cf1d6df010bc2957
HUNT CHANNEL,p3p://108.181.32.169:55214/645faf81000872fbcf1dbb061b22733d
IFC,p3p://108.181.32.169:55214/645faf8c0001471dcf1de4297e546134
INSP,p3p://108.181.32.169:55214/645faf97000d6332cf1e123a66905eb1
STARZ,p3p://108.181.32.169:55214/645fb2230008e9abcf2803f86356448a
STARZ COMEDY,p3p://108.181.32.169:55214/645fb22f0003252fcf28315e79bc55d6
STARZ EDGE HD,p3p://108.181.32.169:55214/645fb23a000cdfe3cf285ed44176742b
STARZ ENCORE BLACK,p3p://108.181.32.169:55214/645fb246000b2758cf288d437a554565
STARZ ENCORE CLASSIC,p3p://108.181.32.169:55214/645fb252000ee85ecf28bd190f9a0ab2
STARZ IN BLACK,p3p://108.181.32.169:55214/645fb25e000bff23cf28eb3a514e0515
STARZ EAST HD,p3p://108.181.32.169:55214/645fb27a00083823cf2957a31eac7185
TASTEMADE,p3p://108.181.32.169:55214/645fb28a000ebb70cf2997ce41cc3736
TELEMUNDO (LAS VEGAS) KBLR,p3p://108.181.32.169:55214/645fb6aa000067adcf39b11820ab16d1
THE COWBOY CHANNEL,p3p://108.181.32.169:55214/645fb6c60003c4cfcf3a1f5556c03ff1
THE WORD NETWORK,p3p://108.181.32.169:55214/645fb711000a4563cf3b45f720ec1bde
THRILLERMAX,p3p://108.181.32.169:55214/645fb71b000674e4cf3b6c0d24bd5d61
TNT HD,p3p://108.181.32.169:55214/645fb72500067366cf3b931d54194f25
VH1 HD,p3p://108.181.32.169:55214/645fb7790002bc69cf3cda4a555c4b28
AMERICAN HEROES CHANNEL,p3p://108.181.32.169:55214/645fbbb90002dce0cf4d74571fc73678
BRAVO,p3p://108.181.32.169:55214/645fbbb7000ed03ecf4d6f965eef3fe5
BABY TV,p3p://108.181.32.169:55214/645fa0cf000dc95ccee45512712a51fd
COURT TV,p3p://108.181.32.169:55214/645fbbb70008dccdcf4d6e107b5c1b8f
NAT GEO WILD,p3p://108.181.32.169:55214/645fbc4e000ef087cf4fbd770b2c438b
NAT GEO,p3p://108.181.32.169:55214/645fbc5a000d37fccf4febe77c8856bb
NICKELODEON TOONS HD,p3p://108.181.32.169:55214/645fbc7000073512cf50404d40471c58
NICK JR,p3p://108.181.32.169:55214/646270f7000efc24d9e1377e6e776138
WWE,p3p://108.181.32.169:55214/6462701400067a04d9ddbe9873b90463
TCM,p3p://108.181.32.169:55214/646271c6000aa69fd9e45efb74141bfe
TBS,p3p://108.181.32.169:55214/64626ffc000b95aad9dd622652330147
DIY NETWORK,p3p://108.181.32.169:55214/64627016000985b8d9ddc72f70d00e9e
DOG TV,p3p://108.181.32.169:55214/6462702f000f1a04d9de2a4569c51756
LIFETIME,p3p://108.181.32.169:55214/6462704200005b24d9de70b7255a7658
LIFETIME MOVIES,p3p://108.181.32.169:55214/6463a5a5000a7afede96fe1018a905c5
BEIN SPORTS 11,p3p://108.181.32.169:55214/6463a5b400077f08de9737e474b0055b
USA: BEIN SPORTS 4,p3p://108.181.32.169:55214/6463a5cb00045120de9790ec0ec340aa
USA: BEIN SPORTS 6,p3p://108.181.32.169:55214/6463a5de00091722de97dc4d0e413139
BEIN SPORTS USA,p3p://108.181.32.169:55214/6463a5eb000a7089de980f6e0e9c48d5
SUPERSPORT PREMIER LEAGUE,p3p://108.181.32.169:55214/6463a5f80008b1c0de9841c45e2d124f
SUPERSPORT FOOTBALL,p3p://108.181.32.169:55214/6463a606000229f7de9876c846553fcc
SUPERSPORT LALIGA,p3p://108.181.32.169:55214/6463a6260000ab5fde98f3660a053de2
SUPERSPORT MAXIMO,p3p://108.181.32.169:55214/6463a638000409ffde993a937bef2d62
SUPERSPORT MOTORSPORT,p3p://108.181.32.169:55214/6463a64500015776de996caa4be276c3
SUPERSPORT PSL,p3p://108.181.32.169:55214/6463a8ff000b74a1dea415d470ea7983
SUPERSPORT VARIETY 3,p3p://108.181.32.169:55214/6463a90d000d7e9adea44d0a511a6930
SUPERSPORT VARIETY 4,p3p://108.181.32.169:55214/6463a926000e1336dea4aed876667f60
E! ENTERTAINMENT,p3p://108.181.32.169:55214/6463a9740001391ddea5dc3e432509a2
SYFY,p3p://108.181.32.169:55214/6463a98300033cd8dea6175a59d77cab
SYFY EAST HD,p3p://108.181.32.169:55214/6463a9a00000a04bdea687f71d762dd5
STARZ ENCORE SUSPENSE,p3p://108.181.32.169:55214/6463a9c40007d76bdea716705bdc07cf
STARZ ENCORE WESTERNERS,p3p://108.181.32.169:55214/6463a9eb00075dcfdea7aea918277655
CMC USA,p3p://108.181.32.169:55214/6463af990004c1a9debdddb529d477dc
HISTORY,p3p://108.181.32.169:55214/6463afa5000ae40edebe0e274b9f668b
HISTORY 2,p3p://108.181.32.169:55214/6463afb1000d7464debe3daf571548ff
H2,p3p://108.181.32.169:55214/6463afbe000d9d1bdebe70825c5a097a
LONGHORN NETWORK,p3p://108.181.32.169:55214/6463afcd00065844debea93d00cc790a
TLC,p3p://108.181.32.169:55214/6463afd90007b7e9debed8772a126a6b
EPIX HITS,p3p://108.181.32.169:55214/6463afe700066cc2debf0ed300a64c66
FUSE,p3p://108.181.32.169:55214/6463aff3000eb398debf3fd11dad2ee9
MSNBC,p3p://108.181.32.169:55214/6463b01500091c93debfc3337c9a0e9c
SHOWTIME 2 4K+,p3p://108.181.32.169:55214/6465a7b1000c18cee66efd4e762372f9
SHOWTIME FAMILY ZONE,p3p://108.181.32.169:55214/6465a7bf0005cdf6e66f326272d24e9f
SHOWTIME SHOWCASE,p3p://108.181.32.169:55214/6465a7cc0000033ce66f63ae51f40777
SHOWTIME NEXT,p3p://108.181.32.169:55214/6465a7d700062be0e66f903a66377362
SHOWTIME WOMAN,p3p://108.181.32.169:55214/6465a7e4000248a7e66fc203775c31a0
AL JAZEERA,p3p://108.181.32.169:55214/6465a7ef000203fae66fecea78625081
THE WEATHER CHANNEL,p3p://108.181.32.169:55214/6465a7fb0004575fe6701c626deb47fd
BET,p3p://108.181.32.169:55214/6465abd00001206ae67f139c230c5814
MOTOR TREND,p3p://108.181.32.169:55214/6465abd00001206ae67f139c764a6ace
FREE SPEECH TV,p3p://108.181.32.169:55214/6465abd00000e37ae67f138c292320b2
RT AMERICA,p3p://108.181.32.169:55214/6465ac2800084395e6806d30799b0f28
ASPIRE TV,p3p://108.181.32.169:55214/6465ac44000f32c7e680dc572130539e
CHARGE!,p3p://108.181.32.169:55214/6465b54500006776e6a404702c326fa0
DABL,p3p://108.181.32.169:55214/6465b5500000d99ae6a42f8608ee0231
GET TV,p3p://108.181.32.169:55214/6465b55a000b146ce6a4593440485387
HEROES,p3p://108.181.32.169:55214/6465b5660008e201e6a4878406bc226b
OUTSIDE TV,p3p://108.181.32.169:55214/6465b5b40006443ae6a5b78954da1b38
OVATION,p3p://108.181.32.169:55214/6465c0d70008633ae6d138ca65746d56
OWN,p3p://108.181.32.169:55214/6465c0e300040c5ee6d1668d39922d8b
PARAMOUNT NETWORK,p3p://108.181.32.169:55214/6465c0f300032e9ae6d1a4d574ed2855
PBS,p3p://108.181.32.169:55214/6465c0fe0007acaee6d1d0f3686a31ca
PBS KIDS,p3p://108.181.32.169:55214/6465c118000cfdcce6d237e024a173f3
POP,p3p://108.181.32.169:55214/6465c12700085746e6d271474f017d4a
POP TV,p3p://108.181.32.169:55214/6465c131000b3108e6d2991278326004
QVC,p3p://108.181.32.169:55214/6465c13e00028b0ee6d2c9a339d47db8
QVC UHD,p3p://108.181.32.169:55214/6465c1480004ae00e6d2f13f4ba531c7
RFD-TV,p3p://108.181.32.169:55214/6465c15c000524e3e6d33f7e534b3a92
TRU TV,p3p://108.181.32.169:55214/64682b2c00003594f04092bd64972b7e
TRU-TV UHD,p3p://108.181.32.169:55214/64682b36000c1af7f040bcd964be2353
TV LAND,p3p://108.181.32.169:55214/64682b43000743fdf040ee6460c377b4
TV LAND UHD,p3p://108.181.32.169:55214/64682b500000c273f0411f8157394a34
WAPA AMERICA,p3p://108.181.32.169:55214/64682b5a000a8366f04149101c5d5e77
WE TV,p3p://108.181.32.169:55214/64682b6500031a98f041722362770d0d
WE TV UHD,p3p://108.181.32.169:55214/64682b70000e7fddf041a006314532d9
WE TV+,p3p://108.181.32.169:55214/64682b85000a2dc1f041f0f3612c3741
WGN AMERICA,p3p://108.181.32.169:55214/64682b90000a9fe5f0421c083ebb6528
UNIVERSAL KIDS,p3p://108.181.32.169:55214/64682b9c000e9ddaf0424bee25af494e
CINEMAX MOREMAX,p3p://108.181.32.169:55214/64682c13000f0c0bf0441ce2648a038d
HDNET MOVIES,p3p://108.181.32.169:55214/64682c1e000d1ccef044475c44c04e88
OUTERMAX,p3p://108.181.32.169:55214/64682c2b000d0895f0447a1f32971abf
RETROPLEX,p3p://108.181.32.169:55214/64682c38000edbdcf044ad5e53c1581a
BALLY SPORTS ARIZONA PLUS,p3p://108.181.32.169:55214/64682c4400013c70f044d8c23c785ebb
BALLY SPORTS GREAT LAKES,p3p://108.181.32.169:55214/64682c4f000040f3f04503797ca74a7c
NBCSN BAY AREA,p3p://108.181.32.169:55214/64682c5c000b99bbf045392909a95b04
PAC 12 ARIZONA,p3p://108.181.32.169:55214/64682c710005232ff045898938b03550
PAC 12 OREGON,p3p://108.181.32.169:55214/64682c7d00058f14f045b8853740102a
WORLD FISHING NETWORK,p3p://108.181.32.169:55214/64682c8800058758f045e37b153f0f08
US CRIME INVESTIGATION FHD,p3p://108.181.32.169:55214/64682d1f000dbf82f048336f50b15164
UNIMAS,p3p://108.181.32.169:55214/64682d2c00014a87f048630660eb6f89
CCX,p3p://108.181.32.169:55214/64682d9d0007d19ef04a1e1b33280293
AMC CANADA,p3p://108.181.32.169:55214/6485df6e00036f2f6448071309466a28
CA AHC,p3p://108.181.32.169:55214/6485df7d000ebb7b64484490783b4cea
A&E HD,p3p://108.181.32.169:55214/6485df8a000115d0644873da07567c4b
ABC SPARK HD,p3p://108.181.32.169:55214/6485df96000999966448a4e80c636ebc
BBC AMERICA,p3p://108.181.32.169:55214/6485dfba0003f6156449301645f76126
BBC WORLD NEWS,p3p://108.181.32.169:55214/6485dfc60000560964495e0960197f79
BBC-CANADA,p3p://108.181.32.169:55214/6485dfd2000dd9806449905e6ed8173e
BNN,p3p://108.181.32.169:55214/6485dfdf0001de656449c015528d58e0
BNN BLOOMBERG,p3p://108.181.32.169:55214/6485dfeb000c869c6449f1b0434d1c84
CBC WINDSOR,p3p://108.181.32.169:55214/6485e9df000747276470d18472057195
CBC WINNIPEG,p3p://108.181.32.169:55214/6485e9f70003d61064712e622f84215b
CBC WINNIPEG,p3p://108.181.32.169:55214/6485f2a8000d9b45649324455b204695
CHCH HD,p3p://108.181.32.169:55214/6485ea04000716f7647162003a222286
CITY MONTREAL,p3p://108.181.32.169:55214/6485ea10000db33d6471929121c20741
CITY TORONTO,p3p://108.181.32.169:55214/6485ea1d00026ef36471c2775e425237
CITY VANCOUVER,p3p://108.181.32.169:55214/6485ea28000dd4376471f05928ce3bbb
CITY CALGARY,p3p://108.181.32.169:55214/6485ea370008f0c1647229b106b67023
CMT | HD,p3p://108.181.32.169:55214/6485ea44000825b864725c456fb97bb4
CNN,p3p://108.181.32.169:55214/6485ea58000f09ec6472ac29322b7f37
CNN,p3p://108.181.32.169:55214/6485f39500021d246496bf1d27bd26b1
CNN INTERNATIONAL,p3p://108.181.32.169:55214/6485ea65000a32f26472ddb460281e95
CNN | HD,p3p://108.181.32.169:55214/6485eb19000a54fe64759cce5552728d
COMEDY,p3p://108.181.32.169:55214/6485eb26000e4cb66475d09a5c7015d9
COOKING CHANNE,p3p://108.181.32.169:55214/6485eb32000e7bab6475ff860d903d2e
COTTAGE LIFE,p3p://108.181.32.169:55214/6485eb3d000eedce64762a9b3cfe7f87
CP 24,p3p://108.181.32.169:55214/6485eb4a0001fef364765a1462c8116c
CPAC FR,p3p://108.181.32.169:55214/6485eb56000d210a64768bcd58fc039f
CRAVE 1,p3p://108.181.32.169:55214/6485eb6700010cf66476cb1e759e25ea
CRAVE 2,p3p://108.181.32.169:55214/6485eb7d0005c03d647722426f1960b5
CRAVE 3,p3p://108.181.32.169:55214/6485eb8a0005ac04647755054cfb0238
CRAVE 4,p3p://108.181.32.169:55214/6485eb960005daf9647783f1568f40f9
CBC OTTAWA,p3p://108.181.32.169:55214/6485ec5d000bb6c8647a8eca28dc3a27
CRIME INVESTIGATION HD,p3p://108.181.32.169:55214/6485ec87000c9811647b3314735d34be
CTV2 BARRIE HD,p3p://108.181.32.169:55214/6485ec92000a6be5647b5d7d131a2cfe
CTV MONTREAL,p3p://108.181.32.169:55214/6485ecaa000cb14f647bbbd21227684b
CTV DRAMA,p3p://108.181.32.169:55214/6485ecb90005e659647bf4ad5ce34435
CTV OTTAWA,p3p://108.181.32.169:55214/6485ecc7000ed782647c2da7015d23e6
CTV2 OTTAWA,p3p://108.181.32.169:55214/6485ecd3000e8c97647c5c74378d2c7a
CTV TORONTO,p3p://108.181.32.169:55214/6485f29f0009c78564930023215c5785
CTV VANCOUVER,p3p://108.181.32.169:55214/6485f2a0000c5f97649304b5421753bd
CTV VANCOUVER 2,p3p://108.181.32.169:55214/6485f2a0000dcd37649305120abe0ca5
CTV CALGARY,p3p://108.181.32.169:55214/6485f2a0000dcd37649305120878780c
CARTOON NETWORK,p3p://108.181.32.169:55214/6485f279000cd93364926c7b07ee50cc
CBC CHARLOTTETOWN,p3p://108.181.32.169:55214/6485f284000570656492958e08eb460d
CBC CALGARY,p3p://108.181.32.169:55214/6485f2b6000d43de64935adf5372600b
CBC VANCOUVER,p3p://108.181.32.169:55214/6485f2cc00027e336493ae0d4e792e03
CITY MONTREAL,p3p://108.181.32.169:55214/6485f3590008198c6495d64572df564e
CITY TORONTO,p3p://108.181.32.169:55214/6485f36600028bc2649607a144433513
CITY VANCOUVER,p3p://108.181.32.169:55214/6485f3720009a1e86496385266982cba
CNN INTERNATIONAL,p3p://108.181.32.169:55214/6485f388000e183f64968f665f1a5016
TARZ COMEDY,p3p://108.181.32.169:55214/6485f3a6000320a2649701c86c3f4706
CRIME INVESTIGATION HD,p3p://108.181.32.169:55214/6485f3d4000e25446497b84a39bd690f
CTV CALGARY,p3p://108.181.32.169:55214/6485f3e100094e4b6497e9d505152d22
CTV HALIFAX,p3p://108.181.32.169:55214/6485f3ee000ccc2264981d825a8e4435
CTV NEWS NETWORK,p3p://108.181.32.169:55214/6485f4d0000e6d4f649b90be6a0333a1
CTV OTTAWA,p3p://108.181.32.169:55214/6485f4dc000bfdf4649bbefe14042651
CTV 2 OTTAWA,p3p://108.181.32.169:55214/6485f4e8000d9a89649bee4872203e3b
CA COOKING CHANNEL,p3p://108.181.32.169:55214/6485f4f7000a9e93649c281c13825043
CA CRAVE 2,p3p://108.181.32.169:55214/6485f504000e595a649c5bd97bbf55a2
DAYSTAR,p3p://108.181.32.169:55214/6485f5130008fc04649c951162951e79
DAYSTAR TV,p3p://108.181.32.169:55214/6485f520000c79db649cc8be11760137
DEJAVIEW,p3p://108.181.32.169:55214/6485f52c000a0a80649cf6ff77a569f4
DISNEY JR,p3p://108.181.32.169:55214/6485f550000b8b20649d840108390840
DISNEY XD,p3p://108.181.32.169:55214/6485f618000cdadf64a0919819264530
DIY NETWORK,p3p://108.181.32.169:55214/6485f623000e7db264a0bcfb75c87a24
E! | HD,p3p://108.181.32.169:55214/6485f689000925a564a24a0e018426e3
E! ENTERTAINMENT TELEVISION,p3p://108.181.32.169:55214/6485f699000ccdb264a2897d4bbc3510
FOOD NETWORK,p3p://108.181.32.169:55214/6485f6a9000abf3d64a2c7776b275bc9
FOX,p3p://108.181.32.169:55214/6485f6b50000b1e164a2f3c405926b4b
FOX SPORTS RACING,p3p://108.181.32.169:55214/6485f6c40001fecc64a32eb15b3942e8
FOX NEWS,p3p://108.181.32.169:55214/6485f6d20004fc8564a366250cb21167
WOWOW,p3p://108.181.32.169:55214/641a1f78000bd061bf64aa1101192b43
WOWOWシネマ,p3p://108.181.32.169:55214/641a1f6700073ad3bf64667d3a825541
WOWOWライブ,p3p://108.181.32.169:55214/641a1f510005dcacbf64103357d547ba
AT-X HD,p3p://108.181.32.169:55214/641a21dd00026e59bf6e022f53082a9d
BS-TBS,p3p://108.181.32.169:55214/641a21cd0004b9bdbf6dc4467ff766ad
BSジャパン,p3p://108.181.32.169:55214/641a21bb000df8cfbf6d8054551233ec
BSフジ JP,p3p://108.181.32.169:55214/641a21a300048f44bf6d202b4d0f24f8
BS朝日,p3p://108.181.32.169:55214/641a218a000306e8bf6cbe1e2f2d16b2
BS日テレ,p3p://108.181.32.169:55214/641a217600019c44bf6c6fa138a21c99
BS釣りビジョン,p3p://108.181.32.169:55214/641a216000016ecebf6c19a57bf53ac9
GAORA,p3p://108.181.32.169:55214/641a214b0000fe29bf6bc7805d3c5203
GREEN,p3p://108.181.32.169:55214/641a21390000f4a9bf6b812e34f8645a
IMAGICA BS,p3p://108.181.32.169:55214/641a21220008a862bf6b294f71a24d01
J SPORTS 1,p3p://108.181.32.169:55214/641a20d7000988debf6a04905a174f61
J SPORTS 2,p3p://108.181.32.169:55214/641a20ba000cdc3bbf69942274820099
J SPORTS 3,p3p://108.181.32.169:55214/641a20a200018b30bf69337c51750a0c
J SPORTS 4,p3p://108.181.32.169:55214/641a208100012886bf68b27a61ba4329
MBS毎日放送,p3p://108.181.32.169:55214/641a2069000e98fdbf68582b0b3029ec
BS1,p3p://108.181.32.169:55214/641a204b000cf2e8bf67e28f510e10b9
BSプレミアム,p3p://108.181.32.169:55214/641a203600052133bf678e867cf478d6
NHK-Eテレ,p3p://108.181.32.169:55214/641a202100034f6cbf673c04601341f8
NHKEテレ,p3p://108.181.32.169:55214/641a20060005df7dbf66d334679e719d
NHK総合,p3p://108.181.32.169:55214/641a1ff10002ac95bf6680630445195d
NHK総合大阪,p3p://108.181.32.169:55214/641a1fd60004c2c5bf66177416044be5
TBSニュース,p3p://108.181.32.169:55214/641a1fab000bc2abbf6571465e4f1f93
TOKYO MX,p3p://108.181.32.169:55214/641a1f8c00078484bf64f71811583488
アニマックス,p3p://108.181.32.169:55214/641a1f4000032e9ebf63cd1b65372d2e
アニマルプラネット,p3p://108.181.32.169:55214/641a1f29000a23b6bf63750d35b93e5f
カートゥーンネットワーク,p3p://108.181.32.169:55214/641a1f0e0002f156bf6309be3c492f0c
キッズステーションHD,p3p://108.181.32.169:55214/641a1e87000ca97abf60fce276b25423
ゴルフネットワーク,p3p://108.181.32.169:55214/641a1e5c0009e306bf605435191f2182
サンテレビ,p3p://108.181.32.169:55214/641a1e490008ec04bf6009be7df5348e
スカイ A SPORTS,p3p://108.181.32.169:55214/641a1e3400024affbf5fb60300fa762f
スターチャンネル 1,p3p://108.181.32.169:55214/641a1dee000a3065bf5ea698467626f0
スターチャンネル 2,p3p://108.181.32.169:55214/641a1dd900025eafbf5e5290514069b6
スターチャンネル 3,p3p://108.181.32.169:55214/641a1dc0000243f3bf5df0e17ac0501d
ディズニージュニア,p3p://108.181.32.169:55214/641a1d9e000af328bf5d6e4a4e1b5c10
ディズニーチャンネル,p3p://108.181.32.169:55214/641a1d880007ad81bf5d1783598709ed
テレビ朝日,p3p://108.181.32.169:55214/641a1d6d000e8673bf5cafcc47cf6f73
テレビ大阪,p3p://108.181.32.169:55214/641a1d550007f828bf5c505e1c7a528c
テレビ東京,p3p://108.181.32.169:55214/641a1d4200096286bf5c06837a157907
ファミリー剧場,p3p://108.181.32.169:55214/641a1d2e000d7174bf5bb96c78257de0
フジテレビ,p3p://108.181.32.169:55214/641a1d170002940abf5b5ccc37d040a1
ホームドラマ,p3p://108.181.32.169:55214/641a1d01000d430bbf5b099e7240530d
東映チャンネル,p3p://108.181.32.169:55214/641a1963000edde0bf4ce8d56b1505da
読売テレビ JP,p3p://108.181.32.169:55214/641a194e0008b6bbbf4c953a4cf62695
関西テレビ,p3p://108.181.32.169:55214/641a193f0005fc30bf4c59ef67c95a11
日テレG JP,p3p://108.181.32.169:55214/641a191f000edbd9bf4bdf345ae13f0f
日本テレビ JP,p3p://108.181.32.169:55214/641a190f000d952dbf4ba061442b10e3
日本映画専門チャンネルHD",p3p://108.181.32.169:55214/641a18e00004d1dfbf4ae68438c3697a
時代剧専門チャンネル JP,p3p://108.181.32.169:55214/641a18cc0009979cbf4a999d4d3f5005
卫星剧場 JP,p3p://108.181.32.169:55214/641a18b90000c5aabf4a4d231be33905
KBS2,p3p://108.181.32.169:55214/641a15a2000811adbf3e3d2b2cdc5763
SBS,p3p://108.181.32.169:55214/641a15bb00049a59bf3e9df0020d319e
MBC,p3p://108.181.32.169:55214/641a15dd00040304bf3f229a0cc75cb1
MBN,p3p://108.181.32.169:55214/641a160400031b41bf3fbab42d6a0090
JTBC,p3p://108.181.32.169:55214/641a1615000b05f0bf3fff2226b2202b
TVN,p3p://108.181.32.169:55214/641a163c000a4f64bf40974c0cad0cce
CHANNEL A,p3p://108.181.32.169:55214/641a1654000f331fbf40f64c1e7b0135
INET,p3p://108.181.32.169:55214/641a166900019872bf4144d921bf2acd
YTN,p3p://108.181.32.169:55214/641a167d000a6426bf41953a1298264b
OCN,p3p://108.181.32.169:55214/641a169000080607bf41ded6287c1634
